ClaimId,ScoredDate,ModelVersion,FraudScore
8176,2025-09-05,XGB_optuna_smote_513eddb2,0.9917998
8177,2025-09-05,XGB_optuna_smote_513eddb2,0.014790951
8178,2025-09-05,XGB_optuna_smote_513eddb2,0.022081137
8179,2025-09-05,XGB_optuna_smote_513eddb2,0.16683775
8180,2025-09-05,XGB_optuna_smote_513eddb2,0.7466165
8181,2025-09-05,XGB_optuna_smote_513eddb2,0.0022349919
8182,2025-09-05,XGB_optuna_smote_513eddb2,0.13995653
8183,2025-09-05,XGB_optuna_smote_513eddb2,0.0039126114
8184,2025-09-05,XGB_optuna_smote_513eddb2,0.03346101
8185,2025-09-05,XGB_optuna_smote_513eddb2,1.1312648e-05
8186,2025-09-05,XGB_optuna_smote_513eddb2,5.2434712e-05
8187,2025-09-05,XGB_optuna_smote_513eddb2,0.6344382
8188,2025-09-05,XGB_optuna_smote_513eddb2,0.0006463902
8189,2025-09-05,XGB_optuna_smote_513eddb2,0.00032236642
8190,2025-09-05,XGB_optuna_smote_513eddb2,0.00038988102
8191,2025-09-05,XGB_optuna_smote_513eddb2,0.09514153
8192,2025-09-05,XGB_optuna_smote_513eddb2,0.00031740105
8193,2025-09-05,XGB_optuna_smote_513eddb2,0.00039648352
8194,2025-09-05,XGB_optuna_smote_513eddb2,0.009098505
8195,2025-09-05,XGB_optuna_smote_513eddb2,0.00010939638
8196,2025-09-05,XGB_optuna_smote_513eddb2,0.039953973
8197,2025-09-05,XGB_optuna_smote_513eddb2,0.026818601
8198,2025-09-05,XGB_optuna_smote_513eddb2,0.004784334
8199,2025-09-05,XGB_optuna_smote_513eddb2,0.00025090697
8200,2025-09-05,XGB_optuna_smote_513eddb2,6.270912e-05
8201,2025-09-05,XGB_optuna_smote_513eddb2,0.00091403263
8202,2025-09-05,XGB_optuna_smote_513eddb2,0.015962493
8203,2025-09-05,XGB_optuna_smote_513eddb2,0.09564833
8204,2025-09-05,XGB_optuna_smote_513eddb2,0.05047396
8205,2025-09-05,XGB_optuna_smote_513eddb2,0.0442384
8206,2025-09-05,XGB_optuna_smote_513eddb2,0.97107816
8207,2025-09-05,XGB_optuna_smote_513eddb2,0.0013168544
8208,2025-09-05,XGB_optuna_smote_513eddb2,0.018453052
8209,2025-09-05,XGB_optuna_smote_513eddb2,0.056616545
8210,2025-09-05,XGB_optuna_smote_513eddb2,0.0008921547
8211,2025-09-05,XGB_optuna_smote_513eddb2,0.034769375
8212,2025-09-05,XGB_optuna_smote_513eddb2,0.3008937
8213,2025-09-05,XGB_optuna_smote_513eddb2,0.00013662978
8214,2025-09-05,XGB_optuna_smote_513eddb2,0.00031866753
8215,2025-09-05,XGB_optuna_smote_513eddb2,0.086072035
8216,2025-09-05,XGB_optuna_smote_513eddb2,0.0023477683
8217,2025-09-05,XGB_optuna_smote_513eddb2,1.903991e-06
8218,2025-09-05,XGB_optuna_smote_513eddb2,0.024724035
8219,2025-09-05,XGB_optuna_smote_513eddb2,0.0013475156
8220,2025-09-05,XGB_optuna_smote_513eddb2,0.0024750307
8221,2025-09-05,XGB_optuna_smote_513eddb2,0.00057339796
8222,2025-09-05,XGB_optuna_smote_513eddb2,0.00050218805
8223,2025-09-05,XGB_optuna_smote_513eddb2,0.9885184
8224,2025-09-05,XGB_optuna_smote_513eddb2,0.0051575014
8225,2025-09-05,XGB_optuna_smote_513eddb2,0.98575634
8226,2025-09-05,XGB_optuna_smote_513eddb2,2.0858863e-06
8227,2025-09-05,XGB_optuna_smote_513eddb2,0.081574224
8228,2025-09-05,XGB_optuna_smote_513eddb2,6.706951e-07
8229,2025-09-05,XGB_optuna_smote_513eddb2,0.9951296
8230,2025-09-05,XGB_optuna_smote_513eddb2,0.00029450108
8231,2025-09-05,XGB_optuna_smote_513eddb2,0.0009505235
8232,2025-09-05,XGB_optuna_smote_513eddb2,0.0011204205
8233,2025-09-05,XGB_optuna_smote_513eddb2,0.00040633406
8234,2025-09-05,XGB_optuna_smote_513eddb2,0.0002551538
8235,2025-09-05,XGB_optuna_smote_513eddb2,0.00600962
8236,2025-09-05,XGB_optuna_smote_513eddb2,0.07259702
8237,2025-09-05,XGB_optuna_smote_513eddb2,0.06970597
8238,2025-09-05,XGB_optuna_smote_513eddb2,0.0078060585
8239,2025-09-05,XGB_optuna_smote_513eddb2,0.998838
8240,2025-09-05,XGB_optuna_smote_513eddb2,0.004913221
8241,2025-09-05,XGB_optuna_smote_513eddb2,0.00090457435
8242,2025-09-05,XGB_optuna_smote_513eddb2,0.0012026379
8243,2025-09-05,XGB_optuna_smote_513eddb2,0.015995376
8244,2025-09-05,XGB_optuna_smote_513eddb2,0.001745738
8245,2025-09-05,XGB_optuna_smote_513eddb2,0.000116529336
8246,2025-09-05,XGB_optuna_smote_513eddb2,0.13855736
8247,2025-09-05,XGB_optuna_smote_513eddb2,0.009864982
8248,2025-09-05,XGB_optuna_smote_513eddb2,0.001143136
8249,2025-09-05,XGB_optuna_smote_513eddb2,0.008358758
8250,2025-09-05,XGB_optuna_smote_513eddb2,7.7728444e-05
8251,2025-09-05,XGB_optuna_smote_513eddb2,0.0040789805
8252,2025-09-05,XGB_optuna_smote_513eddb2,0.0051020714
8253,2025-09-05,XGB_optuna_smote_513eddb2,0.030233014
8254,2025-09-05,XGB_optuna_smote_513eddb2,0.04683872
8255,2025-09-05,XGB_optuna_smote_513eddb2,0.99222857
8256,2025-09-05,XGB_optuna_smote_513eddb2,0.99096674
8257,2025-09-05,XGB_optuna_smote_513eddb2,0.014092702
8258,2025-09-05,XGB_optuna_smote_513eddb2,0.032096624
8259,2025-09-05,XGB_optuna_smote_513eddb2,0.0016525908
8260,2025-09-05,XGB_optuna_smote_513eddb2,0.00015470303
8261,2025-09-05,XGB_optuna_smote_513eddb2,4.688505e-05
8262,2025-09-05,XGB_optuna_smote_513eddb2,0.9726633
8263,2025-09-05,XGB_optuna_smote_513eddb2,0.03975798
8264,2025-09-05,XGB_optuna_smote_513eddb2,3.4545513e-07
8265,2025-09-05,XGB_optuna_smote_513eddb2,0.9911005
8266,2025-09-05,XGB_optuna_smote_513eddb2,0.007961663
8267,2025-09-05,XGB_optuna_smote_513eddb2,0.017738543
8268,2025-09-05,XGB_optuna_smote_513eddb2,0.0003724569
8269,2025-09-05,XGB_optuna_smote_513eddb2,6.430415e-05
8270,2025-09-05,XGB_optuna_smote_513eddb2,0.52823526
8271,2025-09-05,XGB_optuna_smote_513eddb2,0.0010747525
8272,2025-09-05,XGB_optuna_smote_513eddb2,0.98903614
8273,2025-09-05,XGB_optuna_smote_513eddb2,0.00035702338
8274,2025-09-05,XGB_optuna_smote_513eddb2,0.8299008
8275,2025-09-05,XGB_optuna_smote_513eddb2,0.0024305927
8276,2025-09-05,XGB_optuna_smote_513eddb2,0.023379877
8277,2025-09-05,XGB_optuna_smote_513eddb2,0.00047346196
8278,2025-09-05,XGB_optuna_smote_513eddb2,0.034776583
8279,2025-09-05,XGB_optuna_smote_513eddb2,0.12123828
8280,2025-09-05,XGB_optuna_smote_513eddb2,8.076452e-05
8281,2025-09-05,XGB_optuna_smote_513eddb2,8.076452e-05
8282,2025-09-05,XGB_optuna_smote_513eddb2,6.6518514e-05
8283,2025-09-05,XGB_optuna_smote_513eddb2,0.9918074
8284,2025-09-05,XGB_optuna_smote_513eddb2,0.0013921798
8285,2025-09-05,XGB_optuna_smote_513eddb2,0.99709284
8286,2025-09-05,XGB_optuna_smote_513eddb2,0.9913238
8287,2025-09-05,XGB_optuna_smote_513eddb2,0.006609961
8288,2025-09-05,XGB_optuna_smote_513eddb2,0.0025164508
8289,2025-09-05,XGB_optuna_smote_513eddb2,0.0025247843
8290,2025-09-05,XGB_optuna_smote_513eddb2,0.003831617
8291,2025-09-05,XGB_optuna_smote_513eddb2,0.00018566425
8292,2025-09-05,XGB_optuna_smote_513eddb2,0.009638867
8293,2025-09-05,XGB_optuna_smote_513eddb2,0.0076324847
8294,2025-09-05,XGB_optuna_smote_513eddb2,0.0017102129
8295,2025-09-05,XGB_optuna_smote_513eddb2,0.9881849
8296,2025-09-05,XGB_optuna_smote_513eddb2,0.99536514
8297,2025-09-05,XGB_optuna_smote_513eddb2,0.04735715
8298,2025-09-05,XGB_optuna_smote_513eddb2,0.03732564
8299,2025-09-05,XGB_optuna_smote_513eddb2,0.03746834
8300,2025-09-05,XGB_optuna_smote_513eddb2,0.0024516922
8301,2025-09-05,XGB_optuna_smote_513eddb2,0.011564301
8302,2025-09-05,XGB_optuna_smote_513eddb2,0.002246872
8303,2025-09-05,XGB_optuna_smote_513eddb2,0.0017779192
8304,2025-09-05,XGB_optuna_smote_513eddb2,0.0068169553
8305,2025-09-05,XGB_optuna_smote_513eddb2,0.0028666107
8306,2025-09-05,XGB_optuna_smote_513eddb2,0.029994247
8307,2025-09-05,XGB_optuna_smote_513eddb2,0.0059240223
8308,2025-09-05,XGB_optuna_smote_513eddb2,0.0018105169
8309,2025-09-05,XGB_optuna_smote_513eddb2,0.014137931
8310,2025-09-05,XGB_optuna_smote_513eddb2,0.0072685247
8311,2025-09-05,XGB_optuna_smote_513eddb2,3.351551e-05
8312,2025-09-05,XGB_optuna_smote_513eddb2,0.16167581
8313,2025-09-05,XGB_optuna_smote_513eddb2,0.03027476
8314,2025-09-05,XGB_optuna_smote_513eddb2,0.013796746
8315,2025-09-05,XGB_optuna_smote_513eddb2,0.00068382
8316,2025-09-05,XGB_optuna_smote_513eddb2,0.037414648
8317,2025-09-05,XGB_optuna_smote_513eddb2,0.04584088
8318,2025-09-05,XGB_optuna_smote_513eddb2,0.010256489
8319,2025-09-05,XGB_optuna_smote_513eddb2,0.9946925
8320,2025-09-05,XGB_optuna_smote_513eddb2,0.005337942
8321,2025-09-05,XGB_optuna_smote_513eddb2,0.00058664486
8322,2025-09-05,XGB_optuna_smote_513eddb2,0.004019381
8323,2025-09-05,XGB_optuna_smote_513eddb2,0.0005161692
8324,2025-09-05,XGB_optuna_smote_513eddb2,0.24294205
8325,2025-09-05,XGB_optuna_smote_513eddb2,0.045715522
8326,2025-09-05,XGB_optuna_smote_513eddb2,0.009838678
8327,2025-09-05,XGB_optuna_smote_513eddb2,0.002538211
8328,2025-09-05,XGB_optuna_smote_513eddb2,0.0018634498
8329,2025-09-05,XGB_optuna_smote_513eddb2,0.000584707
8330,2025-09-05,XGB_optuna_smote_513eddb2,0.023931822
8331,2025-09-05,XGB_optuna_smote_513eddb2,0.008743594
8332,2025-09-05,XGB_optuna_smote_513eddb2,0.0019486443
8333,2025-09-05,XGB_optuna_smote_513eddb2,0.11240393
8334,2025-09-05,XGB_optuna_smote_513eddb2,0.02561382
8335,2025-09-05,XGB_optuna_smote_513eddb2,3.7159836e-05
8336,2025-09-05,XGB_optuna_smote_513eddb2,0.047087993
8337,2025-09-05,XGB_optuna_smote_513eddb2,0.9528321
8338,2025-09-05,XGB_optuna_smote_513eddb2,0.0001215871
8339,2025-09-05,XGB_optuna_smote_513eddb2,0.0005612548
8340,2025-09-05,XGB_optuna_smote_513eddb2,0.00076806825
8341,2025-09-05,XGB_optuna_smote_513eddb2,0.0005238993
8342,2025-09-05,XGB_optuna_smote_513eddb2,0.018853689
8343,2025-09-05,XGB_optuna_smote_513eddb2,0.00020559847
8344,2025-09-05,XGB_optuna_smote_513eddb2,0.038841624
8345,2025-09-05,XGB_optuna_smote_513eddb2,0.00038276947
8346,2025-09-05,XGB_optuna_smote_513eddb2,7.943927e-05
8347,2025-09-05,XGB_optuna_smote_513eddb2,0.009308245
8348,2025-09-05,XGB_optuna_smote_513eddb2,0.0002595024
8349,2025-09-05,XGB_optuna_smote_513eddb2,0.0043395236
8350,2025-09-05,XGB_optuna_smote_513eddb2,5.4831735e-06
8351,2025-09-05,XGB_optuna_smote_513eddb2,1.3036025e-05
8352,2025-09-05,XGB_optuna_smote_513eddb2,0.26123527
8353,2025-09-05,XGB_optuna_smote_513eddb2,0.014604638
8354,2025-09-05,XGB_optuna_smote_513eddb2,0.00039419308
8355,2025-09-05,XGB_optuna_smote_513eddb2,0.005657421
8356,2025-09-05,XGB_optuna_smote_513eddb2,0.0070399954
8357,2025-09-05,XGB_optuna_smote_513eddb2,0.029169075
8358,2025-09-05,XGB_optuna_smote_513eddb2,0.037662312
8359,2025-09-05,XGB_optuna_smote_513eddb2,0.0005877525
8360,2025-09-05,XGB_optuna_smote_513eddb2,0.0026976294
8361,2025-09-05,XGB_optuna_smote_513eddb2,0.10031528
8362,2025-09-05,XGB_optuna_smote_513eddb2,0.0063594775
8363,2025-09-05,XGB_optuna_smote_513eddb2,0.04726555
8364,2025-09-05,XGB_optuna_smote_513eddb2,0.040874373
8365,2025-09-05,XGB_optuna_smote_513eddb2,0.002235293
8366,2025-09-05,XGB_optuna_smote_513eddb2,0.9946748
8367,2025-09-05,XGB_optuna_smote_513eddb2,0.031184655
8368,2025-09-05,XGB_optuna_smote_513eddb2,0.01066395
8369,2025-09-05,XGB_optuna_smote_513eddb2,0.000101151156
8370,2025-09-05,XGB_optuna_smote_513eddb2,8.52106e-06
8371,2025-09-05,XGB_optuna_smote_513eddb2,0.00073161704
8372,2025-09-05,XGB_optuna_smote_513eddb2,0.0112869665
8373,2025-09-05,XGB_optuna_smote_513eddb2,0.0006296947
8374,2025-09-05,XGB_optuna_smote_513eddb2,0.037763856
8375,2025-09-05,XGB_optuna_smote_513eddb2,0.0009703721
8376,2025-09-05,XGB_optuna_smote_513eddb2,0.002860636
8377,2025-09-05,XGB_optuna_smote_513eddb2,0.0061608995
8378,2025-09-05,XGB_optuna_smote_513eddb2,0.010377315
8379,2025-09-05,XGB_optuna_smote_513eddb2,0.0015387178
8380,2025-09-05,XGB_optuna_smote_513eddb2,0.04410424
8381,2025-09-05,XGB_optuna_smote_513eddb2,0.005064679
8382,2025-09-05,XGB_optuna_smote_513eddb2,0.006475314
8383,2025-09-05,XGB_optuna_smote_513eddb2,0.232248
8384,2025-09-05,XGB_optuna_smote_513eddb2,0.006506257
8385,2025-09-05,XGB_optuna_smote_513eddb2,0.0014849812
8386,2025-09-05,XGB_optuna_smote_513eddb2,0.29448307
8387,2025-09-05,XGB_optuna_smote_513eddb2,0.13213308
8388,2025-09-05,XGB_optuna_smote_513eddb2,0.0038062457
8389,2025-09-05,XGB_optuna_smote_513eddb2,0.0986717
8390,2025-09-05,XGB_optuna_smote_513eddb2,0.0014623286
8391,2025-09-05,XGB_optuna_smote_513eddb2,0.0975838
8392,2025-09-05,XGB_optuna_smote_513eddb2,6.2810264e-05
8393,2025-09-05,XGB_optuna_smote_513eddb2,0.027660137
8394,2025-09-05,XGB_optuna_smote_513eddb2,0.0008712822
8395,2025-09-05,XGB_optuna_smote_513eddb2,0.9927326
8396,2025-09-05,XGB_optuna_smote_513eddb2,0.014117025
8397,2025-09-05,XGB_optuna_smote_513eddb2,0.029760707
8398,2025-09-05,XGB_optuna_smote_513eddb2,0.15469742
8399,2025-09-05,XGB_optuna_smote_513eddb2,0.98157
8400,2025-09-05,XGB_optuna_smote_513eddb2,0.05434156
8401,2025-09-05,XGB_optuna_smote_513eddb2,0.029264992
8402,2025-09-05,XGB_optuna_smote_513eddb2,0.98615474
8403,2025-09-05,XGB_optuna_smote_513eddb2,0.0039406293
8404,2025-09-05,XGB_optuna_smote_513eddb2,0.0027130276
8405,2025-09-05,XGB_optuna_smote_513eddb2,0.9590852
8406,2025-09-05,XGB_optuna_smote_513eddb2,0.9590852
8407,2025-09-05,XGB_optuna_smote_513eddb2,0.022807784
8408,2025-09-05,XGB_optuna_smote_513eddb2,0.00025935995
8409,2025-09-05,XGB_optuna_smote_513eddb2,1.792532e-05
8410,2025-09-05,XGB_optuna_smote_513eddb2,0.0025582048
8411,2025-09-05,XGB_optuna_smote_513eddb2,0.00011180074
8412,2025-09-05,XGB_optuna_smote_513eddb2,0.9940247
8413,2025-09-05,XGB_optuna_smote_513eddb2,0.031100538
8414,2025-09-05,XGB_optuna_smote_513eddb2,0.012710854
8415,2025-09-05,XGB_optuna_smote_513eddb2,0.99489295
8416,2025-09-05,XGB_optuna_smote_513eddb2,0.97685426
8417,2025-09-05,XGB_optuna_smote_513eddb2,0.076121576
8418,2025-09-05,XGB_optuna_smote_513eddb2,0.033345576
8419,2025-09-05,XGB_optuna_smote_513eddb2,3.030004e-05
8420,2025-09-05,XGB_optuna_smote_513eddb2,0.022420816
8421,2025-09-05,XGB_optuna_smote_513eddb2,0.018368112
8422,2025-09-05,XGB_optuna_smote_513eddb2,0.00022000266
8423,2025-09-05,XGB_optuna_smote_513eddb2,0.023923017
8424,2025-09-05,XGB_optuna_smote_513eddb2,0.13148516
8425,2025-09-05,XGB_optuna_smote_513eddb2,0.00022754614
8426,2025-09-05,XGB_optuna_smote_513eddb2,0.0004719232
8427,2025-09-05,XGB_optuna_smote_513eddb2,0.004162766
8428,2025-09-05,XGB_optuna_smote_513eddb2,0.00082929165
8429,2025-09-05,XGB_optuna_smote_513eddb2,0.022113048
8430,2025-09-05,XGB_optuna_smote_513eddb2,1.4018944e-05
8431,2025-09-05,XGB_optuna_smote_513eddb2,5.365543e-06
8432,2025-09-05,XGB_optuna_smote_513eddb2,3.025445e-05
8433,2025-09-05,XGB_optuna_smote_513eddb2,0.0028156838
8434,2025-09-05,XGB_optuna_smote_513eddb2,0.0004322405
8435,2025-09-05,XGB_optuna_smote_513eddb2,0.012445351
8436,2025-09-05,XGB_optuna_smote_513eddb2,0.049143363
8437,2025-09-05,XGB_optuna_smote_513eddb2,0.99354434
8438,2025-09-05,XGB_optuna_smote_513eddb2,0.0002494548
8439,2025-09-05,XGB_optuna_smote_513eddb2,0.979039
8440,2025-09-05,XGB_optuna_smote_513eddb2,5.6119607e-06
8441,2025-09-05,XGB_optuna_smote_513eddb2,0.052350227
8442,2025-09-05,XGB_optuna_smote_513eddb2,0.9727213
8443,2025-09-05,XGB_optuna_smote_513eddb2,0.9932079
8444,2025-09-05,XGB_optuna_smote_513eddb2,0.0016258778
8445,2025-09-05,XGB_optuna_smote_513eddb2,0.9844304
8446,2025-09-05,XGB_optuna_smote_513eddb2,0.0011621276
8447,2025-09-05,XGB_optuna_smote_513eddb2,0.0098927235
8448,2025-09-05,XGB_optuna_smote_513eddb2,0.032330852
8449,2025-09-05,XGB_optuna_smote_513eddb2,0.0024478922
8450,2025-09-05,XGB_optuna_smote_513eddb2,0.0032047674
8451,2025-09-05,XGB_optuna_smote_513eddb2,0.01694009
8452,2025-09-05,XGB_optuna_smote_513eddb2,0.00044114568
8453,2025-09-05,XGB_optuna_smote_513eddb2,0.017410103
8454,2025-09-05,XGB_optuna_smote_513eddb2,0.00027815532
8455,2025-09-05,XGB_optuna_smote_513eddb2,0.0070420727
8456,2025-09-05,XGB_optuna_smote_513eddb2,0.016614448
8457,2025-09-05,XGB_optuna_smote_513eddb2,0.014994741
8458,2025-09-05,XGB_optuna_smote_513eddb2,0.03745631
8459,2025-09-05,XGB_optuna_smote_513eddb2,9.940797e-05
8460,2025-09-05,XGB_optuna_smote_513eddb2,0.048071824
8461,2025-09-05,XGB_optuna_smote_513eddb2,0.00020704021
8462,2025-09-05,XGB_optuna_smote_513eddb2,0.05491188
8463,2025-09-05,XGB_optuna_smote_513eddb2,0.0036592276
8464,2025-09-05,XGB_optuna_smote_513eddb2,3.3617463e-05
8465,2025-09-05,XGB_optuna_smote_513eddb2,0.0054114764
8466,2025-09-05,XGB_optuna_smote_513eddb2,0.0032100102
8467,2025-09-05,XGB_optuna_smote_513eddb2,0.013459624
8468,2025-09-05,XGB_optuna_smote_513eddb2,0.001080901
8469,2025-09-05,XGB_optuna_smote_513eddb2,0.22486436
8470,2025-09-05,XGB_optuna_smote_513eddb2,6.284842e-06
8471,2025-09-05,XGB_optuna_smote_513eddb2,0.090065084
8472,2025-09-05,XGB_optuna_smote_513eddb2,1.3773629e-06
8473,2025-09-05,XGB_optuna_smote_513eddb2,0.13503216
8474,2025-09-05,XGB_optuna_smote_513eddb2,0.051064596
8475,2025-09-05,XGB_optuna_smote_513eddb2,0.001551754
8476,2025-09-05,XGB_optuna_smote_513eddb2,0.04142794
8477,2025-09-05,XGB_optuna_smote_513eddb2,0.0015419847
8478,2025-09-05,XGB_optuna_smote_513eddb2,0.0018857358
8479,2025-09-05,XGB_optuna_smote_513eddb2,0.00032327772
8480,2025-09-05,XGB_optuna_smote_513eddb2,0.0015343796
8481,2025-09-05,XGB_optuna_smote_513eddb2,0.018005397
8482,2025-09-05,XGB_optuna_smote_513eddb2,0.03572877
8483,2025-09-05,XGB_optuna_smote_513eddb2,0.0013021115
8484,2025-09-05,XGB_optuna_smote_513eddb2,0.108898856
8485,2025-09-05,XGB_optuna_smote_513eddb2,0.99397284
8486,2025-09-05,XGB_optuna_smote_513eddb2,0.99407226
8487,2025-09-05,XGB_optuna_smote_513eddb2,0.0015095947
8488,2025-09-05,XGB_optuna_smote_513eddb2,0.0065225675
8489,2025-09-05,XGB_optuna_smote_513eddb2,0.9954218
8490,2025-09-05,XGB_optuna_smote_513eddb2,0.031836595
8491,2025-09-05,XGB_optuna_smote_513eddb2,0.0831403
8492,2025-09-05,XGB_optuna_smote_513eddb2,0.0021127006
8493,2025-09-05,XGB_optuna_smote_513eddb2,0.07348678
8494,2025-09-05,XGB_optuna_smote_513eddb2,0.04514483
8495,2025-09-05,XGB_optuna_smote_513eddb2,0.0046004294
8496,2025-09-05,XGB_optuna_smote_513eddb2,0.056191403
8497,2025-09-05,XGB_optuna_smote_513eddb2,0.24845265
8498,2025-09-05,XGB_optuna_smote_513eddb2,0.02550892
8499,2025-09-05,XGB_optuna_smote_513eddb2,0.0012367524
8500,2025-09-05,XGB_optuna_smote_513eddb2,0.00049204397
8501,2025-09-05,XGB_optuna_smote_513eddb2,0.99860954
8502,2025-09-05,XGB_optuna_smote_513eddb2,0.0017569629
8503,2025-09-05,XGB_optuna_smote_513eddb2,0.9980458
8504,2025-09-05,XGB_optuna_smote_513eddb2,0.003545226
8505,2025-09-05,XGB_optuna_smote_513eddb2,0.014055108
8506,2025-09-05,XGB_optuna_smote_513eddb2,0.9904304
8507,2025-09-05,XGB_optuna_smote_513eddb2,0.00034668102
8508,2025-09-05,XGB_optuna_smote_513eddb2,0.0046296325
8509,2025-09-05,XGB_optuna_smote_513eddb2,0.009830236
8510,2025-09-05,XGB_optuna_smote_513eddb2,0.0036599385
8511,2025-09-05,XGB_optuna_smote_513eddb2,0.0061873756
8512,2025-09-05,XGB_optuna_smote_513eddb2,0.012897148
8513,2025-09-05,XGB_optuna_smote_513eddb2,0.023005947
8514,2025-09-05,XGB_optuna_smote_513eddb2,0.1398094
8515,2025-09-05,XGB_optuna_smote_513eddb2,0.0053868587
8516,2025-09-05,XGB_optuna_smote_513eddb2,0.041909896
8517,2025-09-05,XGB_optuna_smote_513eddb2,0.007965705
8518,2025-09-05,XGB_optuna_smote_513eddb2,0.9785503
8519,2025-09-05,XGB_optuna_smote_513eddb2,1.0057363e-05
8520,2025-09-05,XGB_optuna_smote_513eddb2,0.027533244
8521,2025-09-05,XGB_optuna_smote_513eddb2,0.0022543943
8522,2025-09-05,XGB_optuna_smote_513eddb2,1.9290494e-05
8523,2025-09-05,XGB_optuna_smote_513eddb2,0.014277773
8524,2025-09-05,XGB_optuna_smote_513eddb2,0.9976767
8525,2025-09-05,XGB_optuna_smote_513eddb2,2.4098565e-05
8526,2025-09-05,XGB_optuna_smote_513eddb2,8.589623e-05
8527,2025-09-05,XGB_optuna_smote_513eddb2,0.01075138
8528,2025-09-05,XGB_optuna_smote_513eddb2,0.020628674
8529,2025-09-05,XGB_optuna_smote_513eddb2,0.006007361
8530,2025-09-05,XGB_optuna_smote_513eddb2,0.0041537206
8531,2025-09-05,XGB_optuna_smote_513eddb2,0.9463
8532,2025-09-05,XGB_optuna_smote_513eddb2,0.0004572135
8533,2025-09-05,XGB_optuna_smote_513eddb2,0.00030633068
8534,2025-09-05,XGB_optuna_smote_513eddb2,0.0007309748
8535,2025-09-05,XGB_optuna_smote_513eddb2,0.02129792
8536,2025-09-05,XGB_optuna_smote_513eddb2,0.033677753
8537,2025-09-05,XGB_optuna_smote_513eddb2,0.01706455
8538,2025-09-05,XGB_optuna_smote_513eddb2,0.0049981684
8539,2025-09-05,XGB_optuna_smote_513eddb2,0.11486536
8540,2025-09-05,XGB_optuna_smote_513eddb2,0.002590086
8541,2025-09-05,XGB_optuna_smote_513eddb2,0.0014145882
8542,2025-09-05,XGB_optuna_smote_513eddb2,0.0095224455
8543,2025-09-05,XGB_optuna_smote_513eddb2,0.011526721
8544,2025-09-05,XGB_optuna_smote_513eddb2,0.00024068808
8545,2025-09-05,XGB_optuna_smote_513eddb2,0.001694491
8546,2025-09-05,XGB_optuna_smote_513eddb2,0.00011597009
8547,2025-09-05,XGB_optuna_smote_513eddb2,0.00039426316
8548,2025-09-05,XGB_optuna_smote_513eddb2,0.008871041
8549,2025-09-05,XGB_optuna_smote_513eddb2,0.9853475
8550,2025-09-05,XGB_optuna_smote_513eddb2,0.00071947504
8551,2025-09-05,XGB_optuna_smote_513eddb2,0.040974855
8552,2025-09-05,XGB_optuna_smote_513eddb2,0.059742447
8553,2025-09-05,XGB_optuna_smote_513eddb2,0.0034126104
8554,2025-09-05,XGB_optuna_smote_513eddb2,0.0146723185
8555,2025-09-05,XGB_optuna_smote_513eddb2,0.0010180542
8556,2025-09-05,XGB_optuna_smote_513eddb2,0.0012717758
8557,2025-09-05,XGB_optuna_smote_513eddb2,0.99075913
8558,2025-09-05,XGB_optuna_smote_513eddb2,0.00033564694
8559,2025-09-05,XGB_optuna_smote_513eddb2,2.9948302e-05
8560,2025-09-05,XGB_optuna_smote_513eddb2,0.0008541974
8561,2025-09-05,XGB_optuna_smote_513eddb2,0.0032841472
8562,2025-09-05,XGB_optuna_smote_513eddb2,0.0016211579
8563,2025-09-05,XGB_optuna_smote_513eddb2,0.0011055061
8564,2025-09-05,XGB_optuna_smote_513eddb2,0.0042855195
8565,2025-09-05,XGB_optuna_smote_513eddb2,0.0077386424
8566,2025-09-05,XGB_optuna_smote_513eddb2,0.015052022
8567,2025-09-05,XGB_optuna_smote_513eddb2,0.039940633
8568,2025-09-05,XGB_optuna_smote_513eddb2,0.0296087
8569,2025-09-05,XGB_optuna_smote_513eddb2,0.0060427226
8570,2025-09-05,XGB_optuna_smote_513eddb2,0.0010411028
8571,2025-09-05,XGB_optuna_smote_513eddb2,0.0008139582
8572,2025-09-05,XGB_optuna_smote_513eddb2,0.0010578563
8573,2025-09-05,XGB_optuna_smote_513eddb2,0.0073462715
8574,2025-09-05,XGB_optuna_smote_513eddb2,0.047773223
8575,2025-09-05,XGB_optuna_smote_513eddb2,0.00022743986
8576,2025-09-05,XGB_optuna_smote_513eddb2,0.000336521
8577,2025-09-05,XGB_optuna_smote_513eddb2,0.0071196253
8578,2025-09-05,XGB_optuna_smote_513eddb2,0.98405313
8579,2025-09-05,XGB_optuna_smote_513eddb2,0.003244145
8580,2025-09-05,XGB_optuna_smote_513eddb2,0.01731914
8581,2025-09-05,XGB_optuna_smote_513eddb2,2.3371665e-06
8582,2025-09-05,XGB_optuna_smote_513eddb2,7.276942e-05
8583,2025-09-05,XGB_optuna_smote_513eddb2,0.012112357
8584,2025-09-05,XGB_optuna_smote_513eddb2,0.045550335
8585,2025-09-05,XGB_optuna_smote_513eddb2,0.0017179349
8586,2025-09-05,XGB_optuna_smote_513eddb2,0.0013829508
8587,2025-09-05,XGB_optuna_smote_513eddb2,0.00039684426
8588,2025-09-05,XGB_optuna_smote_513eddb2,0.9921783
8589,2025-09-05,XGB_optuna_smote_513eddb2,0.0073491796
8590,2025-09-05,XGB_optuna_smote_513eddb2,0.0020066022
8591,2025-09-05,XGB_optuna_smote_513eddb2,0.0064236
